Path,Sample.Name,Phenotype,Cell.ID,Total.Cells,Cell.X.Position,Cell.Y.Position,CD8,FoxP3,PD.L1,CD4,Treg,APC,Epithelial,Tcell,CellType,Group,Patient
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,260,0,1114,92,pos,neg,neg,neg,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,167,0,1070,66,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,211,0,1075,79,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Other,226,0,1061,85,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Other,321,0,1178,116,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Other,349,0,1182,126,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,352,0,1157,123,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,355,0,1168,129,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Other,366,0,1178,129,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,372,0,1189,133,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,382,0,1154,140,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Other,390,0,1175,142,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,403,0,1177,146,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,415,0,1191,149,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,423,0,1153,152,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,433,0,1172,155,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,441,0,1167,160,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,577,0,87,216,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,592,0,85,221,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,600,0,88,222,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,953,0,486,362,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,963,0,499,363,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,965,0,491,367,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,967,0,486,366,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,987,0,491,373,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,991,0,486,375,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Other,1010,0,469,380,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,1040,0,491,388,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Other,1126,0,462,418,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Other,1522,0,628,522,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Epithelial,1548,0,641,530,neg,neg,neg,pos,neg,neg,pos,neg,Tumor,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Other,1595,0,617,545,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Other,1605,0,628,545,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Other,1541,0,586,528,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Other,1584,0,580,541,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Other,1538,0,48,526,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Other,1544,0,83,531,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Other,1565,0,86,533,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Other,1587,0,73,542,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Other,1592,0,60,543,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Other,1611,0,56,546,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,1027
C:\Users\Sam\Documents\Normal Pancreas - TMAs,1027_1.im3,Other,1669,0,1198,566,neg,neg,neg,pos,neg,neg,neg,neg,Other,Chronic Pancreatitis,1027
